1,001,1,220,1159151
1,001,2,129,1205852
1,001,3,129,1213648
1,001,4,182,1222576
1,001,5,240,1218150
1,001,6,340,1354221
1,001,7,547,1371723
1,001,8,778,1354117
1,001,9,1170,1262239
1,001,10,1846,1109926
1,001,11,2660,922439
1,001,12,3464,652586
1,001,13,4432,514168
1,001,14,5627,408442
1,001,15,6565,337163
1,001,16,5957,255083
1,001,17,3571,146616
1,001,18,2541,100875
1,001,19,4,0
2,001,1,165,1103122
2,001,2,97,1142469
2,001,3,116,1142444
2,001,4,170,1159064
2,001,5,231,1207377
2,001,6,550,1433061
2,001,7,1038,1475694
2,001,8,1763,1446450
2,001,9,2978,1392683
2,001,10,4112,1258422
2,001,11,4441,1043744
2,001,12,4148,734813
2,001,13,4053,596524
2,001,14,4531,529306
2,001,15,4651,457420
2,001,16,3966,338012
2,001,17,2823,202659
2,001,18,2177,150652
2,001,19,0,0
1,002,1,220,1159151
1,002,2,129,1205852
1,002,3,129,1213648
1,002,4,180,1222576
1,002,5,234,1218150
1,002,6,335,1354221
1,002,7,540,1371723
1,002,8,769,1354117
1,002,9,1164,1262239
1,002,10,1839,1109926
1,002,11,2650,922439
1,002,12,3456,652586
1,002,13,4422,514168
1,002,14,5620,408442
1,002,15,6550,337163
1,002,16,5945,255083
1,002,17,3559,146616
1,002,18,2536,100875
1,002,19,4,0
2,002,1,165,1103122
2,002,2,97,1142469
2,002,3,115,1142444
2,002,4,168,1159064
2,002,5,227,1207377
2,002,6,543,1433061
2,002,7,1028,1475694
2,002,8,1753,1446450
2,002,9,2969,1392683
2,002,10,4099,1258422
2,002,11,4433,1043744
2,002,12,4144,734813
2,002,13,4047,596524
2,002,14,4526,529306
2,002,15,4645,457420
2,002,16,3959,338012
2,002,17,2815,202659
2,002,18,2167,150652
2,002,19,0,0
1,003,1,0,1159151
1,003,2,1,1205852
1,003,3,2,1213648
1,003,4,3,1222576
1,003,5,13,1218150
1,003,6,17,1354221
1,003,7,42,1371723
1,003,8,63,1354117
1,003,9,136,1262239
1,003,10,155,1109926
1,003,11,188,922439
1,003,12,150,652586
1,003,13,157,514168
1,003,14,159,408442
1,003,15,118,337163
1,003,16,114,255083
1,003,17,70,146616
1,003,18,40,100875
1,003,19,0,0
2,003,1,0,1103122
2,003,2,1,1142469
2,003,3,1,1142444
2,003,4,7,1159064
2,003,5,7,1207377
2,003,6,13,1433061
2,003,7,44,1475694
2,003,8,54,1446450
2,003,9,61,1392683
2,003,10,84,1258422
2,003,11,91,1043744
2,003,12,73,734813
2,003,13,77,596524
2,003,14,82,529306
2,003,15,67,457420
2,003,16,61,338012
2,003,17,47,202659
2,003,18,51,150652
2,003,19,0,0
1,004,1,0,1159151
1,004,2,0,1205852
1,004,3,0,1213648
1,004,4,0,1222576
1,004,5,0,1218150
1,004,6,0,1354221
1,004,7,1,1371723
1,004,8,0,1354117
1,004,9,3,1262239
1,004,10,1,1109926
1,004,11,1,922439
1,004,12,2,652586
1,004,13,3,514168
1,004,14,4,408442
1,004,15,1,337163
1,004,16,3,255083
1,004,17,1,146616
1,004,18,0,100875
1,004,19,0,0
2,004,1,0,1103122
2,004,2,0,1142469
2,004,3,0,1142444
2,004,4,0,1159064
2,004,5,0,1207377
2,004,6,0,1433061
2,004,7,0,1475694
2,004,8,0,1446450
2,004,9,0,1392683
2,004,10,1,1258422
2,004,11,0,1043744
2,004,12,0,734813
2,004,13,0,596524
2,004,14,1,529306
2,004,15,2,457420
2,004,16,3,338012
2,004,17,0,202659
2,004,18,1,150652
2,004,19,0,0
1,005,1,0,1159151
1,005,2,0,1205852
1,005,3,0,1213648
1,005,4,0,1222576
1,005,5,0,1218150
1,005,6,1,1354221
1,005,7,7,1371723
1,005,8,15,1354117
1,005,9,20,1262239
1,005,10,28,1109926
1,005,11,32,922439
1,005,12,22,652586
1,005,13,25,514168
1,005,14,24,408442
1,005,15,25,337163
1,005,16,29,255083
1,005,17,20,146616
1,005,18,12,100875
1,005,19,0,0
2,005,1,0,1103122
2,005,2,0,1142469
2,005,3,0,1142444
2,005,4,0,1159064
2,005,5,0,1207377
2,005,6,2,1433061
2,005,7,12,1475694
2,005,8,9,1446450
2,005,9,7,1392683
2,005,10,12,1258422
2,005,11,24,1043744
2,005,12,21,734813
2,005,13,20,596524
2,005,14,24,529306
2,005,15,20,457420
2,005,16,19,338012
2,005,17,16,202659
2,005,18,19,150652
2,005,19,0,0
1,006,1,0,1159151
1,006,2,0,1205852
1,006,3,0,1213648
1,006,4,0,1222576
1,006,5,0,1218150
1,006,6,0,1354221
1,006,7,0,1371723
1,006,8,0,1354117
1,006,9,6,1262239
1,006,10,7,1109926
1,006,11,11,922439
1,006,12,7,652586
1,006,13,10,514168
1,006,14,7,408442
1,006,15,11,337163
1,006,16,6,255083
1,006,17,5,146616
1,006,18,6,100875
1,006,19,0,0
2,006,1,0,1103122
2,006,2,0,1142469
2,006,3,0,1142444
2,006,4,0,1159064
2,006,5,0,1207377
2,006,6,0,1433061
2,006,7,1,1475694
2,006,8,2,1446450
2,006,9,1,1392683
2,006,10,1,1258422
2,006,11,5,1043744
2,006,12,3,734813
2,006,13,3,596524
2,006,14,3,529306
2,006,15,3,457420
2,006,16,3,338012
2,006,17,2,202659
2,006,18,4,150652
2,006,19,0,0
1,007,1,0,1159151
1,007,2,0,1205852
1,007,3,0,1213648
1,007,4,0,1222576
1,007,5,0,1218150
1,007,6,1,1354221
1,007,7,7,1371723
1,007,8,15,1354117
1,007,9,14,1262239
1,007,10,21,1109926
1,007,11,21,922439
1,007,12,15,652586
1,007,13,15,514168
1,007,14,17,408442
1,007,15,14,337163
1,007,16,23,255083
1,007,17,15,146616
1,007,18,6,100875
1,007,19,0,0
2,007,1,0,1103122
2,007,2,0,1142469
2,007,3,0,1142444
2,007,4,0,1159064
2,007,5,0,1207377
2,007,6,2,1433061
2,007,7,11,1475694
2,007,8,7,1446450
2,007,9,6,1392683
2,007,10,11,1258422
2,007,11,19,1043744
2,007,12,18,734813
2,007,13,17,596524
2,007,14,21,529306
2,007,15,17,457420
2,007,16,16,338012
2,007,17,14,202659
2,007,18,15,150652
2,007,19,0,0
1,008,1,0,1159151
1,008,2,0,1205852
1,008,3,1,1213648
1,008,4,0,1222576
1,008,5,1,1218150
1,008,6,2,1354221
1,008,7,4,1371723
1,008,8,2,1354117
1,008,9,6,1262239
1,008,10,11,1109926
1,008,11,17,922439
1,008,12,20,652586
1,008,13,21,514168
1,008,14,26,408442
1,008,15,23,337163
1,008,16,18,255083
1,008,17,18,146616
1,008,18,10,100875
1,008,19,0,0
2,008,1,0,1103122
