1,001,1,7389,30792172
1,001,2,4138,32430588
1,001,3,4373,32828076
1,001,4,7384,32520028
1,001,5,10122,30974892
1,001,6,14626,31249836
1,001,7,21307,33889696
1,001,8,32770,36738928
1,001,9,53819,36775768
1,001,10,88280,33120880
1,001,11,149912,29028880
1,001,12,211284,22518104
1,001,13,270277,17744236
1,001,14,349849,15323349
1,001,15,394093,13843637
1,001,16,343023,10955387
1,001,17,216945,6829476
1,001,18,144939,4556042
1,001,19,0,0
2,001,1,6043,29297716
2,001,2,3286,30787566
2,001,3,3845,31118704
2,001,4,6152,30486598
2,001,5,10011,29069896
2,001,6,18219,29752512
2,001,7,33094,32613418
2,001,8,58428,36044372
2,001,9,97936,36583728
2,001,10,135310,33463710
2,001,11,174313,29786568
2,001,12,195176,23714924
2,001,13,209833,19325832
2,001,14,245373,17576844
2,001,15,287057,17306224
2,001,16,289122,15516448
2,001,17,223393,11368888
2,001,18,204473,10934781
2,001,19,0,0
1,002,1,7374,30792172
1,002,2,4126,32430588
1,002,3,4347,32828076
1,002,4,7333,32520028
1,002,5,10030,30974892
1,002,6,14483,31249836
1,002,7,21110,33889696
1,002,8,32517,36738928
1,002,9,53507,36775768
1,002,10,87929,33120880
1,002,11,149502,29028880
1,002,12,210870,22518104
1,002,13,269831,17744236
1,002,14,349220,15323349
1,002,15,393225,13843637
1,002,16,342110,10955387
1,002,17,216151,6829476
1,002,18,144287,4556042
1,002,19,0,0
2,002,1,6035,29297716
2,002,2,3273,30787566
2,002,3,3820,31118704
2,002,4,6095,30486598
2,002,5,9904,29069896
2,002,6,18050,29752512
2,002,7,32897,32613418
2,002,8,58137,36044372
2,002,9,97632,36583728
2,002,10,134949,33463710
2,002,11,173998,29786568
2,002,12,194895,23714924
2,002,13,209498,19325832
2,002,14,244962,17576844
2,002,15,286499,17306224
2,002,16,288426,15516448
2,002,17,222828,11368888
2,002,18,203701,10934781
2,002,19,0,0
1,003,1,33,30792172
1,003,2,35,32430588
1,003,3,71,32828076
1,003,4,111,32520028
1,003,5,151,30974892
1,003,6,291,31249836
1,003,7,611,33889696
1,003,8,1331,36738928
1,003,9,3239,36775768
1,003,10,5966,33120880
1,003,11,8421,29028880
1,003,12,8915,22518104
1,003,13,8470,17744236
1,003,14,8704,15323349
1,003,15,8239,13843637
1,003,16,6457,10955387
1,003,17,3999,6829476
1,003,18,2707,4556042
1,003,19,0,0
2,003,1,24,29297716
2,003,2,28,30787566
2,003,3,85,31118704
2,003,4,118,30486598
2,003,5,168,29069896
2,003,6,266,29752512
2,003,7,430,32613418
2,003,8,745,36044372
2,003,9,1304,36583728
2,003,10,1774,33463710
2,003,11,2507,29786568
2,003,12,2954,23714924
2,003,13,3323,19325832
2,003,14,3771,17576844
2,003,15,4366,17306224
2,003,16,4247,15516448
2,003,17,3185,11368888
2,003,18,3188,10934781
2,003,19,0,0
1,004,1,0,30792172
1,004,2,1,32430588
1,004,3,0,32828076
1,004,4,2,32520028
1,004,5,9,30974892
1,004,6,26,31249836
1,004,7,90,33889696
1,004,8,204,36738928
1,004,9,332,36775768
1,004,10,361,33120880
1,004,11,449,29028880
1,004,12,642,22518104
1,004,13,680,17744236
1,004,14,903,15323349
1,004,15,941,13843637
1,004,16,937,10955387
1,004,17,661,6829476
1,004,18,548,4556042
1,004,19,0,0
2,004,1,0,29297716
2,004,2,1,30787566
2,004,3,0,31118704
2,004,4,2,30486598
2,004,5,3,29069896
2,004,6,9,29752512
2,004,7,17,32613418
2,004,8,39,36044372
2,004,9,66,36583728
2,004,10,83,33463710
2,004,11,84,29786568
2,004,12,115,23714924
2,004,13,137,19325832
2,004,14,193,17576844
2,004,15,266,17306224
2,004,16,346,15516448
2,004,17,281,11368888
2,004,18,332,10934781
2,004,19,0,0
1,005,1,4,30792172
1,005,2,1,32430588
1,005,3,1,32828076
1,005,4,13,32520028
1,005,5,37,30974892
1,005,6,95,31249836
1,005,7,181,33889696
1,005,8,378,36738928
1,005,9,865,36775768
1,005,10,1654,33120880
1,005,11,2444,29028880
1,005,12,2503,22518104
1,005,13,2291,17744236
1,005,14,2242,15323349
1,005,15,1920,13843637
1,005,16,1380,10955387
1,005,17,759,6829476
1,005,18,469,4556042
1,005,19,0,0
2,005,1,2,29297716
2,005,2,3,30787566
2,005,3,2,31118704
2,005,4,12,30486598
2,005,5,35,29069896
2,005,6,63,29752512
2,005,7,125,32613418
2,005,8,234,36044372
2,005,9,399,36583728
2,005,10,545,33463710
2,005,11,716,29786568
2,005,12,809,23714924
2,005,13,868,19325832
2,005,14,885,17576844
2,005,15,1107,17306224
2,005,16,1015,15516448
2,005,17,766,11368888
2,005,18,725,10934781
2,005,19,0,0
1,006,1,0,30792172
1,006,2,0,32430588
1,006,3,1,32828076
1,006,4,0,32520028
1,006,5,6,30974892
1,006,6,13,31249836
1,006,7,33,33889696
1,006,8,101,36738928
1,006,9,394,36775768
1,006,10,907,33120880
1,006,11,1437,29028880
1,006,12,1450,22518104
1,006,13,1318,17744236
1,006,14,1194,15323349
1,006,15,1018,13843637
1,006,16,703,10955387
1,006,17,314,6829476
1,006,18,192,4556042
1,006,19,0,0
2,006,1,0,29297716
2,006,2,0,30787566
