1,001,1,46,184998
1,001,2,13,204032
1,001,3,22,234749
1,001,4,31,246562
1,001,5,38,186458
1,001,6,39,213799
1,001,7,97,204654
1,001,8,122,213893
1,001,9,281,243602
1,001,10,670,288986
1,001,11,1235,288342
1,001,12,1489,211938
1,001,13,2415,212865
1,001,14,3770,213065
1,001,15,4627,182271
1,001,16,3661,119852
1,001,17,2313,66168
1,001,18,1654,47052
1,001,19,0,2615
2,001,1,38,176225
2,001,2,15,194647
2,001,3,15,223121
2,001,4,22,239487
2,001,5,43,205423
2,001,6,81,230394
2,001,7,191,226991
2,001,8,345,231569
2,001,9,529,254707
2,001,10,978,294133
2,001,11,1210,297977
2,001,12,1171,245649
2,001,13,1517,254364
2,001,14,1944,259834
2,001,15,2399,239970
2,001,16,2453,196536
2,001,17,1927,130233
2,001,18,2159,124017
2,001,19,0,1286
1,002,1,46,184998
1,002,2,13,204032
1,002,3,22,234749
1,002,4,31,246562
1,002,5,38,186458
1,002,6,39,213799
1,002,7,95,204654
1,002,8,118,213893
1,002,9,271,243602
1,002,10,661,288986
1,002,11,1213,288342
1,002,12,1463,211938
1,002,13,2373,212865
1,002,14,3709,213065
1,002,15,4551,182271
1,002,16,3579,119852
1,002,17,2250,66168
1,002,18,1578,47052
1,002,19,0,2615
2,002,1,38,176225
2,002,2,15,194647
2,002,3,14,223121
2,002,4,21,239487
2,002,5,42,205423
2,002,6,81,230394
2,002,7,189,226991
2,002,8,338,231569
2,002,9,524,254707
2,002,10,964,294133
2,002,11,1194,297977
2,002,12,1157,245649
2,002,13,1488,254364
2,002,14,1902,259834
2,002,15,2342,239970
2,002,16,2361,196536
2,002,17,1825,130233
2,002,18,1969,124017
2,002,19,0,1286
1,003,1,0,184998
1,003,2,0,204032
1,003,3,0,234749
1,003,4,1,246562
1,003,5,6,186458
1,003,6,1,213799
1,003,7,6,204654
1,003,8,6,213893
1,003,9,13,243602
1,003,10,29,288986
1,003,11,57,288342
1,003,12,52,211938
1,003,13,77,212865
1,003,14,97,213065
1,003,15,103,182271
1,003,16,52,119852
1,003,17,27,66168
1,003,18,21,47052
1,003,19,0,2615
2,003,1,0,176225
2,003,2,0,194647
2,003,3,0,223121
2,003,4,1,239487
2,003,5,1,205423
2,003,6,3,230394
2,003,7,3,226991
2,003,8,5,231569
2,003,9,10,254707
2,003,10,12,294133
2,003,11,16,297977
2,003,12,17,245649
2,003,13,19,254364
2,003,14,30,259834
2,003,15,28,239970
2,003,16,29,196536
2,003,17,30,130233
2,003,18,22,124017
2,003,19,0,1286
1,004,1,0,184998
1,004,2,0,204032
1,004,3,0,234749
1,004,4,0,246562
1,004,5,0,186458
1,004,6,0,213799
1,004,7,0,204654
1,004,8,0,213893
1,004,9,0,243602
1,004,10,0,288986
1,004,11,0,288342
1,004,12,0,211938
1,004,13,1,212865
1,004,14,3,213065
1,004,15,1,182271
1,004,16,1,119852
1,004,17,1,66168
1,004,18,0,47052
1,004,19,0,2615
2,004,1,0,176225
2,004,2,0,194647
2,004,3,0,223121
2,004,4,0,239487
2,004,5,0,205423
2,004,6,0,230394
2,004,7,0,226991
2,004,8,0,231569
2,004,9,0,254707
2,004,10,0,294133
2,004,11,0,297977
2,004,12,0,245649
2,004,13,0,254364
2,004,14,0,259834
2,004,15,0,239970
2,004,16,1,196536
2,004,17,0,130233
2,004,18,4,124017
2,004,19,0,1286
1,005,1,0,184998
1,005,2,0,204032
1,005,3,0,234749
1,005,4,0,246562
1,005,5,1,186458
1,005,6,1,213799
1,005,7,1,204654
1,005,8,3,213893
1,005,9,3,243602
1,005,10,9,288986
1,005,11,13,288342
1,005,12,11,211938
1,005,13,16,212865
1,005,14,22,213065
1,005,15,17,182271
1,005,16,12,119852
1,005,17,8,66168
1,005,18,3,47052
1,005,19,0,2615
2,005,1,0,176225
2,005,2,0,194647
2,005,3,0,223121
2,005,4,0,239487
2,005,5,1,205423
2,005,6,1,230394
2,005,7,1,226991
2,005,8,3,231569
2,005,9,4,254707
2,005,10,4,294133
2,005,11,6,297977
2,005,12,4,245649
2,005,13,7,254364
2,005,14,10,259834
2,005,15,5,239970
2,005,16,12,196536
2,005,17,14,130233
2,005,18,4,124017
2,005,19,0,1286
1,006,1,0,184998
