1,001,1,105,474223
1,001,2,65,505901
1,001,3,74,534017
1,001,4,127,571494
1,001,5,168,533932
1,001,6,207,455693
1,001,7,303,469738
1,001,8,492,538466
1,001,9,786,570333
1,001,10,1348,537604
1,001,11,2228,456802
1,001,12,3171,347518
1,001,13,4438,287590
1,001,14,5769,249137
1,001,15,6560,228892
1,001,16,6114,189985
1,001,17,4221,124437
1,001,18,3078,92073
1,001,19,0,0
2,001,1,99,450713
2,001,2,63,480996
2,001,3,66,506134
2,001,4,111,544450
2,001,5,201,514109
2,001,6,361,439038
2,001,7,487,454417
2,001,8,939,536148
2,001,9,1481,569940
2,001,10,2159,530634
2,001,11,2679,455004
2,001,12,2837,359520
2,001,13,3404,310808
2,001,14,4047,288972
2,001,15,4669,287136
2,001,16,4935,266721
2,001,17,4249,213447
2,001,18,4525,239288
2,001,19,0,0
1,002,1,104,474223
1,002,2,65,505901
1,002,3,74,534017
1,002,4,126,571494
1,002,5,164,533932
1,002,6,206,455693
1,002,7,301,469738
1,002,8,488,538466
1,002,9,781,570333
1,002,10,1339,537604
1,002,11,2221,456802
1,002,12,3161,347518
1,002,13,4429,287590
1,002,14,5762,249137
1,002,15,6542,228892
1,002,16,6095,189985
1,002,17,4201,124437
1,002,18,3066,92073
1,002,19,0,0
2,002,1,99,450713
2,002,2,62,480996
2,002,3,66,506134
2,002,4,111,544450
2,002,5,194,514109
2,002,6,357,439038
2,002,7,484,454417
2,002,8,934,536148
2,002,9,1477,569940
2,002,10,2150,530634
2,002,11,2672,455004
2,002,12,2831,359520
2,002,13,3400,310808
2,002,14,4039,288972
2,002,15,4655,287136
2,002,16,4922,266721
2,002,17,4241,213447
2,002,18,4504,239288
2,002,19,0,0
1,003,1,0,474223
1,003,2,0,505901
1,003,3,4,534017
1,003,4,2,571494
1,003,5,0,533932
1,003,6,6,455693
1,003,7,8,469738
1,003,8,28,538466
1,003,9,50,570333
1,003,10,89,537604
1,003,11,128,456802
1,003,12,131,347518
1,003,13,147,287590
1,003,14,145,249137
1,003,15,128,228892
1,003,16,128,189985
1,003,17,83,124437
1,003,18,87,92073
1,003,19,0,0
2,003,1,0,450713
2,003,2,1,480996
2,003,3,2,506134
2,003,4,2,544450
2,003,5,7,514109
2,003,6,10,439038
2,003,7,8,454417
2,003,8,11,536148
2,003,9,20,569940
2,003,10,39,530634
2,003,11,41,455004
2,003,12,47,359520
2,003,13,38,310808
2,003,14,44,288972
2,003,15,75,287136
2,003,16,72,266721
2,003,17,69,213447
2,003,18,71,239288
2,003,19,0,0
1,004,1,0,474223
1,004,2,0,505901
1,004,3,0,534017
1,004,4,0,571494
1,004,5,0,533932
1,004,6,0,455693
1,004,7,2,469738
1,004,8,6,538466
1,004,9,8,570333
1,004,10,10,537604
1,004,11,16,456802
1,004,12,11,347518
1,004,13,24,287590
1,004,14,30,249137
1,004,15,41,228892
1,004,16,41,189985
1,004,17,33,124437
1,004,18,41,92073
1,004,19,0,0
2,004,1,0,450713
2,004,2,0,480996
2,004,3,0,506134
2,004,4,0,544450
2,004,5,0,514109
2,004,6,2,439038
2,004,7,0,454417
2,004,8,1,536148
2,004,9,0,569940
2,004,10,1,530634
2,004,11,0,455004
2,004,12,2,359520
2,004,13,4,310808
2,004,14,7,288972
2,004,15,8,287136
2,004,16,8,266721
2,004,17,9,213447
2,004,18,12,239288
2,004,19,0,0
1,005,1,0,474223
1,005,2,0,505901
1,005,3,0,534017
1,005,4,0,571494
1,005,5,0,533932
1,005,6,4,455693
1,005,7,1,469738
1,005,8,8,538466
1,005,9,9,570333
1,005,10,27,537604
1,005,11,31,456802
1,005,12,28,347518
1,005,13,38,287590
1,005,14,34,249137
1,005,15,21,228892
1,005,16,20,189985
1,005,17,9,124437
1,005,18,5,92073
1,005,19,0,0
2,005,1,0,450713
2,005,2,0,480996
2,005,3,0,506134
2,005,4,0,544450
