1,001,1,255,1084572
1,001,2,130,1130642
1,001,3,123,1143221
1,001,4,226,1152495
1,001,5,338,1105567
1,001,6,491,1027998
1,001,7,694,1063300
1,001,8,973,1173893
1,001,9,1729,1196482
1,001,10,2975,1090643
1,001,11,4732,933381
1,001,12,6697,723608
1,001,13,8394,570638
1,001,14,10549,469063
1,001,15,11769,412624
1,001,16,9812,318359
1,001,17,5972,191637
1,001,18,3896,129588
1,001,19,0,0
2,001,1,208,1036036
2,001,2,120,1070707
2,001,3,113,1086785
2,001,4,261,1094212
2,001,5,324,1069144
2,001,6,632,1005153
2,001,7,1114,1046720
2,001,8,1930,1180106
2,001,9,3133,1210415
2,001,10,4393,1102714
2,001,11,5625,966049
2,001,12,6267,762197
2,001,13,6756,620759
2,001,14,7780,552972
2,001,15,9065,538407
2,001,16,8731,475856
2,001,17,6455,346934
2,001,18,5839,335890
2,001,19,0,0
1,002,1,255,1084572
1,002,2,129,1130642
1,002,3,123,1143221
1,002,4,226,1152495
1,002,5,334,1105567
1,002,6,486,1027998
1,002,7,687,1063300
1,002,8,966,1173893
1,002,9,1715,1196482
1,002,10,2968,1090643
1,002,11,4722,933381
1,002,12,6682,723608
1,002,13,8384,570638
1,002,14,10533,469063
1,002,15,11742,412624
1,002,16,9793,318359
1,002,17,5955,191637
1,002,18,3883,129588
1,002,19,0,0
2,002,1,208,1036036
2,002,2,120,1070707
2,002,3,113,1086785
2,002,4,258,1094212
2,002,5,320,1069144
2,002,6,626,1005153
2,002,7,1107,1046720
2,002,8,1922,1180106
2,002,9,3122,1210415
2,002,10,4384,1102714
2,002,11,5615,966049
2,002,12,6263,762197
2,002,13,6743,620759
2,002,14,7769,552972
2,002,15,9051,538407
2,002,16,8710,475856
2,002,17,6440,346934
2,002,18,5820,335890
2,002,19,0,0
1,003,1,0,1084572
1,003,2,2,1130642
1,003,3,4,1143221
1,003,4,2,1152495
1,003,5,6,1105567
1,003,6,12,1027998
1,003,7,24,1063300
1,003,8,50,1173893
1,003,9,113,1196482
1,003,10,189,1090643
1,003,11,285,933381
1,003,12,277,723608
1,003,13,285,570638
1,003,14,298,469063
1,003,15,254,412624
1,003,16,187,318359
1,003,17,102,191637
1,003,18,66,129588
1,003,19,0,0
2,003,1,2,1036036
2,003,2,2,1070707
2,003,3,2,1086785
2,003,4,6,1094212
2,003,5,5,1069144
2,003,6,10,1005153
2,003,7,19,1046720
2,003,8,30,1180106
2,003,9,40,1210415
2,003,10,56,1102714
2,003,11,92,966049
2,003,12,97,762197
2,003,13,81,620759
2,003,14,101,552972
2,003,15,110,538407
2,003,16,117,475856
2,003,17,81,346934
2,003,18,90,335890
2,003,19,0,0
1,004,1,0,1084572
1,004,2,0,1130642
1,004,3,0,1143221
1,004,4,0,1152495
1,004,5,0,1105567
1,004,6,0,1027998
1,004,7,3,1063300
1,004,8,4,1173893
1,004,9,10,1196482
1,004,10,11,1090643
1,004,11,18,933381
1,004,12,22,723608
1,004,13,29,570638
1,004,14,45,469063
1,004,15,31,412624
1,004,16,28,318359
1,004,17,22,191637
1,004,18,18,129588
1,004,19,0,0
2,004,1,0,1036036
2,004,2,0,1070707
2,004,3,0,1086785
2,004,4,1,1094212
2,004,5,0,1069144
2,004,6,0,1005153
2,004,7,0,1046720
2,004,8,1,1180106
2,004,9,2,1210415
2,004,10,0,1102714
2,004,11,0,966049
2,004,12,6,762197
2,004,13,3,620759
2,004,14,7,552972
2,004,15,5,538407
2,004,16,11,475856
2,004,17,8,346934
2,004,18,8,335890
2,004,19,0,0
1,005,1,0,1084572
1,005,2,0,1130642
1,005,3,0,1143221
1,005,4,1,1152495
1,005,5,3,1105567
1,005,6,2,1027998
1,005,7,9,1063300
1,005,8,13,1173893
1,005,9,26,1196482
1,005,10,47,1090643
1,005,11,74,933381
1,005,12,71,723608
1,005,13,72,570638
1,005,14,75,469063
1,005,15,70,412624
1,005,16,29,318359
1,005,17,19,191637
1,005,18,12,129588
1,005,19,0,0
2,005,1,0,1036036
2,005,2,1,1070707
2,005,3,0,1086785
2,005,4,1,1094212
2,005,5,1,1069144
2,005,6,1,1005153
2,005,7,3,1046720
2,005,8,10,1180106
2,005,9,7,1210415
2,005,10,15,1102714
2,005,11,24,966049
2,005,12,22,762197
2,005,13,13,620759
2,005,14,28,552972
2,005,15,26,538407
2,005,16,28,475856
2,005,17,19,346934
2,005,18,17,335890
2,005,19,0,0
1,006,1,0,1084572
1,006,2,0,1130642
1,006,3,0,1143221
1,006,4,0,1152495
1,006,5,1,1105567
1,006,6,0,1027998
1,006,7,0,1063300
1,006,8,5,1173893
1,006,9,15,1196482
1,006,10,29,1090643
1,006,11,47,933381
1,006,12,48,723608
1,006,13,40,570638
1,006,14,45,469063
1,006,15,37,412624
1,006,16,16,318359
1,006,17,8,191637
1,006,18,3,129588
1,006,19,0,0
2,006,1,0,1036036
2,006,2,0,1070707
2,006,3,0,1086785
2,006,4,0,1094212
2,006,5,0,1069144
2,006,6,0,1005153
2,006,7,0,1046720
2,006,8,1,1180106
2,006,9,1,1210415
2,006,10,5,1102714
2,006,11,11,966049
2,006,12,7,762197
2,006,13,6,620759
2,006,14,15,552972
2,006,15,6,538407
2,006,16,8,475856
2,006,17,4,346934
2,006,18,2,335890
2,006,19,0,0
1,007,1,0,1084572
1,007,2,0,1130642
1,007,3,0,1143221
1,007,4,1,1152495
1,007,5,2,1105567
1,007,6,2,1027998
1,007,7,9,1063300
1,007,8,8,1173893
1,007,9,11,1196482
1,007,10,18,1090643
1,007,11,27,933381
1,007,12,23,723608
1,007,13,32,570638
1,007,14,30,469063
1,007,15,33,412624
1,007,16,13,318359
1,007,17,11,191637
1,007,18,9,129588
1,007,19,0,0
2,007,1,0,1036036
2,007,2,1,1070707
2,007,3,0,1086785
2,007,4,1,1094212
2,007,5,1,1069144
2,007,6,1,1005153
2,007,7,3,1046720
2,007,8,9,1180106
2,007,9,6,1210415
2,007,10,10,1102714
2,007,11,13,966049
2,007,12,15,762197
2,007,13,7,620759
2,007,14,13,552972
2,007,15,20,538407
2,007,16,20,475856
2,007,17,15,346934
2,007,18,15,335890
2,007,19,0,0
1,008,1,0,1084572
1,008,2,0,1130642
1,008,3,0,1143221
1,008,4,0,1152495
1,008,5,1,1105567
1,008,6,2,1027998
1,008,7,2,1063300
1,008,8,5,1173893
1,008,9,19,1196482
1,008,10,33,1090643
1,008,11,49,933381
1,008,12,59,723608
1,008,13,54,570638
1,008,14,60,469063
1,008,15,52,412624
1,008,16,48,318359
1,008,17,18,191637
1,008,18,17,129588
1,008,19,0,0
2,008,1,0,1036036
2,008,2,1,1070707
2,008,3,1,1086785
2,008,4,0,1094212
2,008,5,2,1069144
2,008,6,1,1005153
2,008,7,5,1046720
2,008,8,8,1180106
2,008,9,8,1210415
2,008,10,13,1102714
2,008,11,20,966049
2,008,12,31,762197
2,008,13,25,620759
2,008,14,34,552972
2,008,15,38,538407
2,008,16,30,475856
2,008,17,26,346934
2,008,18,33,335890
2,008,19,0,0
1,009,1,0,1084572
1,009,2,0,1130642
1,009,3,0,1143221
1,009,4,0,1152495
1,009,5,0,1105567
1,009,6,0,1027998
1,009,7,1,1063300
1,009,8,0,1173893
1,009,9,1,1196482
1,009,10,3,1090643
1,009,11,5,933381
1,009,12,5,723608
1,009,13,3,570638
1,009,14,8,469063
1,009,15,11,412624
1,009,16,12,318359
1,009,17,0,191637
1,009,18,4,129588
1,009,19,0,0
2,009,1,0,1036036
2,009,2,0,1070707
2,009,3,0,1086785
2,009,4,0,1094212
2,009,5,0,1069144
2,009,6,0,1005153
2,009,7,1,1046720
2,009,8,1,1180106
2,009,9,0,1210415
2,009,10,1,1102714
2,009,11,3,966049
2,009,12,8,762197
2,009,13,5,620759
2,009,14,9,552972
2,009,15,5,538407
2,009,16,7,475856
